timestamp_iso,elapsed_s,run_id,controller_type,phase,stage_index,target_temp_c,vessel_temp_c,jacket_temp_c,jacket_minus_vessel_c,heater_pwm_percent,requested_heater_pwm_percent,fan_state,jacket_vessel_gap_warning,safety_limited,safety_reason,ambient_temp_c,pwm_step_start_elapsed_s,seconds_since_pwm_change,arduino_heater_reply,arduino_fan_reply
2026-05-20T13:51:48,438.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.00,9.10,0,0,0,1,0,,26.70,422.21,16.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:49,439.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.10,9.20,0,0,0,1,0,,26.70,422.21,17.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:50,440.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.20,9.30,0,0,0,1,0,,26.70,422.21,18.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:51,441.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.20,9.30,0,0,0,1,0,,26.70,422.21,19.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:52,442.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.30,9.40,0,0,0,1,0,,26.70,422.21,20.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:53,443.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.40,9.50,0,0,0,1,0,,26.70,422.21,21.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:54,444.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.50,9.60,0,0,0,1,0,,26.70,422.21,22.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:55,445.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.60,9.70,0,0,0,1,0,,26.70,422.21,23.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:56,446.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.60,9.70,0,0,0,1,0,,26.70,422.21,24.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:57,447.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.60,9.70,0,0,0,1,0,,26.70,422.21,25.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:58,448.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.70,9.80,0,0,0,1,0,,26.70,422.21,26.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:51:59,449.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.80,9.90,0,0,0,1,0,,26.70,422.21,27.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:00,450.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.80,9.90,0,0,0,1,0,,26.70,422.21,28.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:01,451.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.80,9.90,0,0,0,1,0,,26.70,422.21,29.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:02,452.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.80,9.90,0,0,0,1,0,,26.70,422.21,30.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:03,453.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.90,9.90,0,0,0,1,0,,26.70,422.21,31.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:04,454.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.90,10.00,0,0,0,1,0,,26.70,422.21,32.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:05,455.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.90,10.00,0,0,0,1,0,,26.70,422.21,33.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:06,456.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.90,10.00,0,0,0,1,0,,26.70,422.21,34.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:07,457.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,37.00,10.10,0,0,0,1,0,,26.70,422.21,35.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:08,458.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.90,10.00,0,0,0,1,0,,26.70,422.21,36.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:09,459.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,37.00,10.10,0,0,0,1,0,,26.70,422.21,37.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:10,460.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,37.00,10.10,0,0,0,1,0,,26.70,422.21,38.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:11,461.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.90,10.00,0,0,0,1,0,,26.70,422.21,39.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:12,462.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.90,10.00,0,0,0,1,0,,26.70,422.21,40.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:13,463.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,37.00,10.00,0,0,0,1,0,,26.70,422.21,41.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:14,464.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.90,10.00,0,0,0,1,0,,26.70,422.21,42.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:15,465.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.90,10.00,0,0,0,1,0,,26.70,422.21,43.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:16,466.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,37.00,10.10,0,0,0,1,0,,26.70,422.21,44.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:17,467.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.90,9.90,0,0,0,1,0,,26.70,422.21,45.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:18,468.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.90,9.90,0,0,0,1,0,,26.70,422.21,46.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:19,469.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.90,9.90,0,0,0,1,0,,26.70,422.21,47.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:20,470.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,26.90,36.90,10.00,0,0,0,1,0,,26.70,422.21,48.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:21,471.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.80,9.80,0,0,0,1,0,,26.70,422.21,49.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:22,472.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.90,9.90,0,0,0,1,0,,26.70,422.21,50.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:23,473.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.80,9.80,0,0,0,1,0,,26.70,422.21,51.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:24,474.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.80,9.80,0,0,0,1,0,,26.70,422.21,52.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:25,475.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.80,9.80,0,0,0,1,0,,26.70,422.21,53.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:26,476.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.70,9.70,0,0,0,1,0,,26.70,422.21,54.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:27,477.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.80,9.80,0,0,0,1,0,,26.70,422.21,55.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:28,478.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.70,9.70,0,0,0,1,0,,26.70,422.21,56.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:29,479.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.70,9.70,0,0,0,1,0,,26.70,422.21,57.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:30,480.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.70,9.70,0,0,0,1,0,,26.70,422.21,58.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:31,481.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,coast_fan_off,4,34.00,27.00,36.60,9.60,0,0,0,1,0,,26.70,422.21,59.00,OK:THERMAL_ACC=00,OK:FAN_OFF
2026-05-20T13:52:32,482.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.60,9.60,40,40,0,1,0,,26.70,482.21,0.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:33,483.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.60,9.60,40,40,0,1,0,,26.70,482.21,1.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:34,484.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.50,9.50,40,40,0,1,0,,26.70,482.21,2.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:35,485.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.50,9.50,40,40,0,1,0,,26.70,482.21,3.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:36,486.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.40,9.40,40,40,0,1,0,,26.70,482.21,4.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:37,487.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.50,9.50,40,40,0,1,0,,26.70,482.21,5.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:38,488.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.40,9.30,40,40,0,1,0,,26.70,482.21,6.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:39,489.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.40,9.40,40,40,0,1,0,,26.70,482.21,7.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:40,490.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.40,9.40,40,40,0,1,0,,26.70,482.21,8.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:41,491.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.30,9.30,40,40,0,1,0,,26.70,482.21,9.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:42,492.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.30,9.20,40,40,0,1,0,,26.70,482.21,10.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:43,493.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.30,9.30,40,40,0,1,0,,26.70,482.21,11.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:44,494.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.30,9.20,40,40,0,1,0,,26.70,482.21,12.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:45,495.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.20,9.20,40,40,0,1,0,,26.70,482.21,13.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:46,496.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.20,9.20,40,40,0,1,0,,26.70,482.21,14.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:47,497.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.20,9.10,40,40,0,1,0,,26.70,482.21,15.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:48,498.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.20,9.10,40,40,0,1,0,,26.70,482.21,16.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:49,499.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.20,9.10,40,40,0,1,0,,26.70,482.21,17.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:50,500.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.10,9.00,40,40,0,1,0,,26.70,482.21,18.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:51,501.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.10,9.00,40,40,0,1,0,,26.70,482.21,19.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:52,502.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.00,36.10,9.10,40,40,0,1,0,,26.70,482.21,20.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:53,503.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.10,9.00,40,40,0,1,0,,26.70,482.21,21.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:54,504.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.10,9.00,40,40,0,1,0,,26.70,482.21,22.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:55,505.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.10,9.00,40,40,0,1,0,,26.70,482.21,23.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:56,506.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.20,9.10,40,40,0,1,0,,26.70,482.21,24.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:57,507.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.20,9.10,40,40,0,1,0,,26.70,482.21,25.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:58,508.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.20,9.10,40,40,0,1,0,,26.70,482.21,26.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:52:59,509.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.10,9.00,40,40,0,1,0,,26.70,482.21,27.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:00,510.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.20,9.10,40,40,0,1,0,,26.70,482.21,28.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:01,511.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.20,9.10,40,40,0,1,0,,26.70,482.21,29.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:02,512.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.20,9.10,40,40,0,1,0,,26.70,482.21,30.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:03,513.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.30,9.20,40,40,0,1,0,,26.70,482.21,31.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:04,514.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.30,9.20,40,40,0,1,0,,26.70,482.21,32.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:05,515.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.40,9.30,40,40,0,1,0,,26.70,482.21,33.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:06,516.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.40,9.30,40,40,0,1,0,,26.70,482.21,34.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:07,517.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,36.40,9.20,40,40,0,1,0,,26.70,482.21,35.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:08,518.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,36.40,9.20,40,40,0,1,0,,26.70,482.21,36.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:09,519.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,36.50,9.30,40,40,0,1,0,,26.70,482.21,37.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:10,520.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.50,9.40,40,40,0,1,0,,26.70,482.21,38.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:11,521.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.60,9.50,40,40,0,1,0,,26.70,482.21,39.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:12,522.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.60,9.50,40,40,0,1,0,,26.70,482.21,40.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:13,523.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,36.70,9.50,40,40,0,1,0,,26.70,482.21,41.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:14,524.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.70,9.60,40,40,0,1,0,,26.70,482.21,42.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:15,525.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.80,9.70,40,40,0,1,0,,26.70,482.21,43.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:16,526.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,36.80,9.60,40,40,0,1,0,,26.70,482.21,44.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:17,527.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.90,9.80,40,40,0,1,0,,26.70,482.21,45.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:18,528.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,36.90,9.80,40,40,0,1,0,,26.70,482.21,46.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:19,529.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,37.00,9.80,40,40,0,1,0,,26.70,482.21,47.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:20,530.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,37.10,10.00,40,40,0,1,0,,26.70,482.21,48.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:21,531.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,37.10,10.00,40,40,0,1,0,,26.70,482.21,49.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:22,532.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,37.10,10.00,40,40,0,1,0,,26.70,482.21,50.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:23,533.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,37.30,10.10,40,40,0,1,0,,26.70,482.21,51.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:24,534.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,37.30,10.10,40,40,0,1,0,,26.70,482.21,52.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:25,535.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,37.30,10.10,40,40,0,1,0,,26.70,482.21,53.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:26,536.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.10,37.40,10.30,40,40,0,1,0,,26.70,482.21,54.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:27,537.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,37.50,10.30,40,40,0,1,0,,26.70,482.21,55.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:28,538.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,37.50,10.30,40,40,0,1,0,,26.70,482.21,56.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:29,539.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,37.60,10.40,40,40,0,1,0,,26.70,482.21,57.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:30,540.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,37.70,10.50,40,40,0,1,0,,26.70,482.21,58.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:31,541.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_40,5,34.00,27.20,37.70,10.50,40,40,0,1,0,,26.70,482.21,59.00,OK:THERMAL_ACC=40,OK:FAN_OFF
2026-05-20T13:53:32,542.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_70,6,34.00,27.20,37.80,10.60,70,70,0,1,0,,26.70,542.21,0.00,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-20T13:53:33,543.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_70,6,34.00,27.00,37.90,10.90,70,70,0,1,0,,26.70,542.21,1.00,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-20T13:53:34,544.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_70,6,34.00,27.20,37.90,10.70,70,70,0,1,0,,26.70,542.21,2.00,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-20T13:53:35,545.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_70,6,34.00,27.20,38.00,10.80,70,70,0,1,0,,26.70,542.21,3.00,OK:THERMAL_ACC=70,OK:FAN_OFF
2026-05-20T13:53:36,546.21,water_dynamics_20_36_r2_recoverable_jacket_20260520,open_loop_data,heat_pwm_70,6,34.00,27.20,38.00,10.80,70,70,0,1,0,,26.70,542.21,4.00,OK:THERMAL_ACC=70,OK:FAN_OFF
